customer_id,avg_spend,total_rev,tenure,churned,churn_probability
user_3338,99.0,693.0,27,1,1.0
user_3340,122.10000000000001,2197.8,96,1,1.0
user_3341,99.0,1287.0,48,1,1.0
user_3342,117.38571428571427,1643.3999999999999,84,1,1.0
user_3343,105.60000000000001,316.8,35,1,1.0
user_3345,99.0,297.0,3,1,1.0
user_3346,99.0,891.0,60,1,1.0
user_3347,99.0,594.0,6,1,1.0
user_3348,99.0,99.0,1,1,1.0
user_3349,101.82857142857142,712.8,7,1,1.0
user_3350,99.0,297.0,80,1,1.0
user_3352,99.0,297.0,120,1,1.0
user_3353,127.38,764.28,96,1,1.0
user_3354,115.97142857142856,811.8,121,1,1.0
user_3356,99.0,297.0,8,1,1.0
user_3358,99.0,891.0,20,1,1.0
user_3359,108.9,217.8,12,1,1.0
user_3360,100.52307692307691,1306.8,108,1,1.0
user_3361,99.0,99.0,49,1,1.0
user_3362,99.0,198.0,6,1,1.0
user_3364,118.8,118.8,1,1,1.0
user_3365,118.8,356.4,99,1,1.0
user_3366,99.0,495.0,32,1,1.0
user_3367,99.0,198.0,12,1,1.0
user_3368,118.8,356.4,3,1,1.0
user_3369,108.89999999999999,653.4,96,1,1.0
user_3370,99.0,297.0,3,1,1.0
user_3371,575.0,4600.0,8,1,1.0
user_3373,99.0,297.0,80,1,1.0
user_3374,99.0,198.0,24,1,1.0
user_3375,106.92,534.6,77,1,1.0
user_3376,500.0,4500.0,20,1,1.0
user_3377,99.0,99.0,1,1,1.0
user_3378,99.0,297.0,3,1,1.0
user_3379,99.0,99.0,81,1,1.0
user_3380,108.89999999999999,653.4,6,1,1.0
user_3382,99.0,297.0,48,1,1.0
user_3383,118.8,475.2,18,1,1.0
user_3384,500.0,1000.0,6,1,1.0
user_3385,99.0,693.0,72,1,1.0
user_3386,99.0,495.0,77,1,1.0
user_3387,99.0,297.0,8,1,1.0
user_3389,99.0,198.0,110,1,1.0
user_3390,99.0,1188.0,122,1,1.0
user_3391,118.8,118.8,-112,1,1.0
user_3392,99.0,594.0,84,1,1.0
user_3393,99.0,99.0,4,1,1.0
user_3394,99.0,495.0,45,1,1.0
user_3395,99.0,396.0,28,1,1.0
user_3396,537.5,4300.0,30,1,1.0
user_3398,99.0,198.0,121,1,1.0
user_3399,118.8,118.8,16,1,1.0
user_3400,99.0,1089.0,24,1,1.0
user_3402,99.0,693.0,84,1,1.0
user_3404,124.74,997.92,30,1,1.0
user_3405,99.0,396.0,54,1,1.0
user_3406,99.0,99.0,64,1,1.0
user_3407,99.0,99.0,-112,1,1.0
user_3408,99.0,198.0,56,1,1.0
user_3409,99.0,99.0,16,1,1.0
user_3410,99.0,297.0,63,1,1.0
user_3411,143.28,1576.08,60,1,1.0
user_3413,99.0,198.0,20,1,1.0
user_3414,99.0,396.0,28,1,1.0
user_3415,99.0,99.0,81,1,1.0
user_3416,99.0,396.0,108,1,1.0
user_3417,106.92,1069.2,120,1,1.0
user_3418,500.0,1500.0,121,1,1.0
user_3419,118.8,118.8,16,1,1.0
user_3421,99.0,99.0,36,1,1.0
user_3422,108.89999999999999,1306.8,24,1,1.0
user_3424,108.9,435.6,108,1,1.0
user_3426,99.0,99.0,64,1,1.0
user_3428,99.0,198.0,6,1,1.0
user_3429,99.0,297.0,63,1,1.0
user_3430,139.59,1116.72,18,1,1.0
user_3431,105.60000000000001,316.8,15,1,1.0
user_3432,99.0,198.0,30,1,1.0
user_3433,103.95,415.8,18,1,1.0
user_3434,102.96,514.8,60,1,1.0
user_3435,99.0,990.0,60,1,1.0
user_3436,99.0,198.0,12,1,1.0
user_3437,121.44,1457.28,24,1,1.0
user_3438,99.0,198.0,121,1,1.0
user_3439,130.68,522.72,18,1,1.0
user_3440,99.0,693.0,55,1,1.0
user_3441,99.0,198.0,6,1,1.0
user_3442,99.0,99.0,81,1,1.0
user_3445,99.0,396.0,48,1,1.0
user_3446,103.4,930.6,108,1,1.0
user_3447,99.0,495.0,32,1,1.0
user_3448,112.2,336.6,63,1,1.0
user_3449,99.0,198.0,24,1,1.0
user_3450,110.0,990.0,108,1,1.0
user_3451,99.0,99.0,4,1,1.0
user_3452,99.0,297.0,99,1,1.0
user_3455,99.0,198.0,6,1,1.0
user_3457,592.5,4740.0,18,1,1.0
user_3458,99.0,99.0,9,1,1.0
user_3459,99.0,693.0,84,1,1.0
user_3461,500.0,1500.0,8,1,1.0
user_3463,99.0,99.0,4,1,1.0
user_3464,99.0,297.0,15,1,1.0
user_3465,99.0,99.0,49,1,1.0
user_3466,107.48571428571428,752.4,108,1,1.0
user_3467,99.0,198.0,24,1,1.0
user_3468,500.0,5000.0,36,1,1.0
user_3469,99.0,1089.0,36,1,1.0
user_3470,99.0,99.0,81,1,1.0
user_3471,113.85,455.4,40,1,1.0
user_3472,99.0,198.0,72,1,1.0
user_3473,99.0,99.0,100,1,1.0
user_3474,99.0,396.0,10,1,1.0
user_3476,500.0,5500.0,120,1,1.0
user_3477,99.0,99.0,121,1,1.0
user_3478,500.0,6000.0,48,1,1.0
user_3479,99.0,99.0,121,1,1.0
user_3480,118.8,475.2,120,1,1.0
user_3481,126.72,887.04,72,1,1.0
user_3482,99.0,396.0,54,1,1.0
user_3484,99.0,693.0,84,1,1.0
user_3485,99.0,297.0,63,1,1.0
user_3486,108.9,435.6,10,1,1.0
user_3487,99.0,198.0,2,1,1.0
user_3488,99.0,594.0,24,1,1.0
user_3489,99.0,99.0,25,1,1.0
user_3490,105.60000000000001,633.6,14,1,1.0
user_3491,110.88,554.4,77,1,1.0
user_3493,99.0,396.0,10,1,1.0
user_3494,101.82857142857142,712.8,84,1,1.0
user_3495,126.72,1140.48,48,1,1.0
user_3496,99.0,297.0,8,1,1.0
user_3497,99.0,396.0,48,1,1.0
user_3498,114.84,574.2,96,1,1.0
user_3500,118.8,475.2,54,1,1.0
user_3503,122.75999999999999,736.56,108,1,1.0
user_3504,99.0,99.0,16,1,1.0
user_3505,99.0,891.0,9,1,1.0
user_3506,500.0,500.0,-112,1,1.0
user_3508,107.80000000000001,970.2,72,1,1.0
user_3509,99.0,198.0,20,1,1.0
user_3510,100.52307692307691,1306.8,96,1,1.0
user_3513,121.44,1092.96,20,1,1.0
user_3515,102.96,514.8,120,1,1.0
user_3516,99.0,693.0,96,1,1.0
user_3517,500.0,4000.0,84,1,1.0
user_3518,99.0,693.0,40,1,1.0
user_3519,113.85,910.8,30,1,1.0
user_3520,108.9,217.8,24,1,1.0
user_3521,500.0,2000.0,108,1,1.0
user_3522,99.0,99.0,-112,1,1.0
user_3523,118.8,237.6,12,1,1.0
user_3524,99.0,198.0,2,1,1.0
user_3527,99.0,99.0,4,1,1.0
user_3528,103.95,415.8,4,1,1.0
user_3529,99.0,99.0,9,1,1.0
user_3530,105.60000000000001,316.8,35,1,1.0
user_3531,99.0,495.0,12,1,1.0
user_3532,500.0,1500.0,48,1,1.0
user_3533,99.0,198.0,90,1,1.0
user_3535,99.0,198.0,30,1,1.0
user_3536,118.8,118.8,25,1,1.0
user_3537,99.0,198.0,12,1,1.0
user_3538,100.8,1108.8,84,1,1.0
user_3540,99.0,693.0,27,1,1.0
user_3541,99.0,891.0,72,1,1.0
user_3542,99.0,594.0,6,1,1.0
user_3543,113.14285714285714,792.0,7,1,1.0
user_3545,99.0,198.0,121,1,1.0
user_3546,500.0,2500.0,60,1,1.0
user_3547,99.0,693.0,121,1,1.0
user_3548,99.0,1386.0,14,1,1.0
user_3549,106.425,851.4,30,1,1.0
user_3552,99.0,99.0,9,1,1.0
user_3553,113.14285714285714,1584.0,96,1,1.0
user_3554,99.0,198.0,6,1,1.0
user_3555,99.0,198.0,110,1,1.0
user_3556,99.0,99.0,4,1,1.0
user_3557,99.0,495.0,5,1,1.0
user_3559,99.0,1089.0,132,1,1.0
user_3560,99.0,99.0,1,1,1.0
user_3561,99.0,297.0,3,1,1.0
user_3562,99.0,396.0,18,1,1.0
user_3563,99.0,99.0,4,1,1.0
user_3564,99.0,792.0,72,1,1.0
user_3567,591.6666666666666,7100.0,84,1,1.0
user_3568,102.7125,1643.4,16,1,1.0
user_3569,99.0,99.0,121,1,1.0
user_3570,99.0,792.0,30,1,1.0
user_3572,99.0,693.0,27,1,1.0
user_3573,99.0,99.0,25,1,1.0
user_3574,99.0,297.0,15,1,1.0
user_3575,99.0,198.0,12,1,1.0
user_3576,99.0,198.0,24,1,1.0
user_3577,99.0,99.0,1,1,1.0
user_3579,112.2,336.6,8,1,1.0
user_3580,99.0,198.0,42,1,1.0
user_3581,99.0,990.0,22,1,1.0
user_3583,99.0,891.0,72,1,1.0
user_3584,99.0,198.0,2,1,1.0
user_3585,99.0,792.0,44,1,1.0
user_3586,99.0,198.0,56,1,1.0
user_3588,116.82000000000001,1168.2,36,1,1.0
user_3589,99.0,198.0,121,1,1.0
user_3591,99.0,99.0,1,1,1.0
user_3592,99.0,297.0,3,1,1.0
user_3593,99.0,594.0,6,1,1.0
user_3594,99.0,891.0,48,1,1.0
user_3595,108.9,217.8,6,1,1.0
user_3596,99.0,198.0,12,1,1.0
user_3597,500.0,4500.0,121,1,1.0
user_3598,126.4725,2023.56,48,1,1.0
user_3599,99.0,693.0,55,1,1.0
user_3600,99.0,297.0,3,1,1.0
user_3602,500.0,3000.0,50,1,1.0
user_3603,99.0,297.0,48,1,1.0
user_3604,99.0,99.0,9,1,1.0
user_3605,99.0,99.0,9,1,1.0
user_3606,99.0,693.0,84,1,1.0
user_3607,99.0,693.0,16,1,1.0
user_3608,99.0,99.0,100,1,1.0
user_3609,99.0,198.0,12,1,1.0
user_3610,500.0,4500.0,20,1,1.0
user_3611,99.0,198.0,30,1,1.0
user_3613,99.0,198.0,56,1,1.0
user_3614,99.0,594.0,96,1,1.0
user_3615,99.0,693.0,121,1,1.0
user_3616,99.0,198.0,6,1,1.0
user_3617,99.0,297.0,15,1,1.0
user_3618,118.8,475.2,10,1,1.0
user_3619,99.0,1188.0,12,1,1.0
user_3621,113.256,1132.56,10,1,1.0
user_3622,99.0,297.0,48,1,1.0
user_3623,99.0,99.0,1,1,1.0
user_3625,570.0,5700.0,120,1,1.0
user_3626,113.85,455.4,4,1,1.0
user_3627,99.0,792.0,96,1,1.0
user_3628,108.89999999999999,653.4,50,1,1.0
user_3629,99.0,198.0,2,1,1.0
user_3631,99.0,99.0,49,1,1.0
user_3632,99.0,693.0,27,1,1.0
user_3633,110.0,990.0,96,1,1.0
user_3634,112.2,336.6,24,1,1.0
user_3636,99.0,792.0,108,1,1.0
user_3637,99.0,594.0,14,1,1.0
user_3638,99.0,99.0,1,1,1.0
user_3639,99.0,495.0,60,1,1.0
user_3640,124.08,744.48,14,1,1.0
user_3641,99.0,495.0,120,1,1.0
user_3643,500.0,3000.0,6,1,1.0
user_3644,99.0,297.0,15,1,1.0
user_3645,99.0,198.0,12,1,1.0
user_3646,111.6,1227.6,24,1,1.0
user_3648,99.0,396.0,108,1,1.0
user_3649,99.0,99.0,1,1,1.0
user_3650,99.0,594.0,14,1,1.0
user_3652,99.0,297.0,8,1,1.0
user_3653,99.0,99.0,64,1,1.0
user_3654,99.0,198.0,90,1,1.0
user_3655,99.0,396.0,54,1,1.0
user_3656,118.8,475.2,18,1,1.0
user_3659,99.0,396.0,4,1,1.0
user_3660,118.8,831.6,72,1,1.0
user_3661,99.0,99.0,9,1,1.0
user_3665,99.0,297.0,99,1,1.0
user_3666,99.0,198.0,90,1,1.0
user_3667,115.2,1267.2,36,1,1.0
user_3668,99.0,891.0,9,1,1.0
user_3670,103.95,415.8,120,1,1.0
user_3671,99.0,792.0,72,1,1.0
user_3672,131.34,788.04,24,1,1.0
user_3674,99.0,594.0,14,1,1.0
user_3675,550.0,1100.0,2,1,1.0
user_3676,123.42,2221.56,26,1,1.0
user_3677,99.0,693.0,16,1,1.0
user_3678,99.0,594.0,24,1,1.0
user_3681,103.4,930.6,84,1,1.0
user_3684,107.6625,1722.6,120,1,1.0
user_3685,110.31428571428572,772.2,7,1,1.0
user_3688,99.0,297.0,3,1,1.0
user_3690,99.0,198.0,90,1,1.0
user_3691,118.8,594.0,120,1,1.0
user_3692,99.0,396.0,28,1,1.0
user_3693,99.0,594.0,72,1,1.0
user_3694,118.8,118.8,4,1,1.0
user_3695,99.0,495.0,12,1,1.0
user_3696,500.0,6500.0,96,1,1.0
user_3697,99.0,99.0,25,1,1.0
user_3698,124.08,744.48,6,1,1.0
user_3699,111.375,891.0,44,1,1.0
user_3700,112.2,1346.4,24,1,1.0
user_3702,99.0,693.0,72,1,1.0
user_3703,600.0,1800.0,24,1,1.0
user_3704,118.8,356.4,24,1,1.0
user_3705,99.0,396.0,108,1,1.0
user_3706,99.0,297.0,36,1,1.0
user_3707,99.0,99.0,81,1,1.0
user_3709,99.0,99.0,4,1,1.0
user_3710,105.60000000000001,316.8,35,1,1.0
user_3711,113.70857142857143,795.96,7,1,1.0
user_3712,110.88,1108.8,10,1,1.0
user_3713,99.0,99.0,100,1,1.0
user_3714,117.0,1287.0,11,1,1.0
user_3715,118.8,118.8,1,1,1.0
user_3716,500.0,2000.0,40,1,1.0
user_3717,99.0,891.0,33,1,1.0
user_3718,117.5625,1881.0,48,1,1.0
user_3720,99.0,297.0,3,1,1.0
user_3721,118.8,118.8,36,1,1.0
user_3723,114.84,574.2,60,1,1.0
user_3725,500.0,3000.0,14,1,1.0
user_3727,118.8,118.8,64,1,1.0
user_3728,99.0,297.0,8,1,1.0
user_3729,99.0,396.0,108,1,1.0
user_3730,99.0,495.0,45,1,1.0
user_3731,105.60000000000001,316.8,120,1,1.0
user_3732,103.95,415.8,121,1,1.0
user_3733,99.0,99.0,1,1,1.0
user_3734,105.60000000000001,316.8,35,1,1.0
user_3736,500.0,1500.0,63,1,1.0
user_3737,112.2,336.6,120,1,1.0
user_3738,103.95,831.6,18,1,1.0
user_3740,583.3333333333334,3500.0,66,1,1.0
user_3741,99.0,594.0,6,1,1.0
user_3742,99.0,1089.0,60,1,1.0
user_3743,139.92,1259.28,96,1,1.0
user_3744,125.55529411764707,2134.44,89,1,1.0
user_3745,120.12,360.36,99,1,1.0
user_3746,99.0,792.0,8,1,1.0
user_3747,99.0,594.0,24,1,1.0
user_3748,99.0,198.0,30,1,1.0
user_3749,99.0,297.0,63,1,1.0
user_3750,99.0,990.0,22,1,1.0
user_3752,99.0,297.0,3,1,1.0
user_3754,99.0,594.0,24,1,1.0
user_3755,99.0,99.0,9,1,1.0
user_3756,99.0,99.0,-112,1,1.0
user_3757,99.0,198.0,24,1,1.0
user_3758,118.8,594.0,77,1,1.0
user_3759,99.0,396.0,88,1,1.0
user_3760,99.0,99.0,64,1,1.0
user_3761,99.0,99.0,25,1,1.0
user_3762,500.0,2500.0,21,1,1.0
user_3766,105.60000000000001,316.8,99,1,1.0
user_3767,99.0,1089.0,96,1,1.0
user_3769,120.7536,1811.304,24,1,1.0
user_3770,118.8,118.8,36,1,1.0
user_3771,99.0,693.0,72,1,1.0
user_3774,115.5,693.0,121,1,1.0
user_3775,99.0,297.0,15,1,1.0
user_3777,105.60000000000001,316.8,121,1,1.0
user_3778,108.9,435.6,18,1,1.0
user_3779,99.0,495.0,21,1,1.0
user_3781,105.60000000000001,316.8,48,1,1.0
user_3782,99.0,99.0,1,1,1.0
user_3783,119.24000000000001,2146.32,62,1,1.0
user_3784,500.0,500.0,81,1,1.0
user_3786,99.0,990.0,48,1,1.0
user_3787,99.0,792.0,60,1,1.0
user_3788,99.0,198.0,24,1,1.0
user_3789,99.0,693.0,108,1,1.0
user_3790,99.0,297.0,36,1,1.0
user_3791,112.2,336.6,8,1,1.0
user_3792,99.0,99.0,100,1,1.0
user_3793,118.80000000000001,1544.4,84,1,1.0
user_3794,99.0,297.0,3,1,1.0
user_3796,99.0,396.0,10,1,1.0
user_3797,118.8,118.8,9,1,1.0
user_3799,99.0,198.0,90,1,1.0
user_3800,99.0,792.0,72,1,1.0
user_3802,99.0,396.0,10,1,1.0
user_3803,99.0,396.0,70,1,1.0
user_3804,99.0,396.0,40,1,1.0
user_3805,99.0,495.0,45,1,1.0
user_3806,118.8,237.6,2,1,1.0
user_3807,105.60000000000001,316.8,99,1,1.0
user_3808,99.0,495.0,60,1,1.0
user_3809,99.0,99.0,25,1,1.0
user_3810,118.8,831.6,84,1,1.0
user_3812,99.0,396.0,4,1,1.0
user_3813,570.0,5700.0,36,1,1.0
user_3815,139.59,1116.72,120,1,1.0
user_3816,99.0,693.0,120,1,1.0
user_3820,99.0,396.0,88,1,1.0
user_3821,99.0,198.0,121,1,1.0
user_3822,119.93142857142857,839.52,40,1,1.0
user_3823,600.0,6600.0,36,1,1.0
user_3825,103.95,415.8,40,1,1.0
user_3826,500.0,4500.0,20,1,1.0
user_3827,99.0,198.0,6,1,1.0
user_3828,99.0,792.0,8,1,1.0
user_3829,99.0,297.0,36,1,1.0
user_3830,99.0,99.0,81,1,1.0
user_3832,99.0,99.0,49,1,1.0
user_3833,99.0,495.0,77,1,1.0
user_3834,99.0,297.0,24,1,1.0
user_3835,101.82857142857142,712.8,96,1,1.0
user_3836,108.9,1742.4,60,1,1.0
user_3837,600.0,600.0,81,1,1.0
user_3839,99.0,396.0,10,1,1.0
user_3840,99.0,99.0,9,1,1.0
user_3841,99.0,693.0,27,1,1.0
user_3842,99.0,990.0,120,1,1.0
user_3843,99.0,396.0,4,1,1.0
user_3845,99.0,495.0,12,1,1.0
user_3846,111.6,1227.6,60,1,1.0
user_3847,99.0,594.0,36,1,1.0
user_3848,99.0,198.0,121,1,1.0
user_3849,99.0,99.0,49,1,1.0
user_3850,108.9,217.8,6,1,1.0
user_3852,99.0,396.0,4,1,1.0
user_3854,99.0,99.0,9,1,1.0
user_3855,99.0,99.0,1,1,1.0
user_3856,105.60000000000001,316.8,120,1,1.0
user_3857,537.5,4300.0,18,1,1.0
user_3858,99.0,396.0,48,1,1.0
user_3859,101.82857142857142,712.8,108,1,1.0
user_3860,99.0,1089.0,72,1,1.0
user_3861,99.0,297.0,24,1,1.0
user_3862,99.0,99.0,64,1,1.0
user_3864,115.63199999999999,578.16,21,1,1.0
user_3865,99.0,297.0,15,1,1.0
user_3866,99.0,1089.0,48,1,1.0
user_3868,102.96,514.8,5,1,1.0
user_3869,112.2,336.6,15,1,1.0
user_3870,99.0,198.0,110,1,1.0
user_3871,109.66153846153846,1425.6,84,1,1.0
user_3872,99.0,297.0,120,1,1.0
user_3874,99.0,198.0,121,1,1.0
user_3875,99.0,297.0,63,1,1.0
user_3876,99.0,99.0,9,1,1.0
user_3878,114.84,574.2,108,1,1.0
user_3880,128.304,641.52,5,1,1.0
user_3881,500.0,2500.0,32,1,1.0
user_3882,99.0,99.0,100,1,1.0
user_3883,99.0,594.0,24,1,1.0
user_3884,106.425,851.4,18,1,1.0
user_3885,99.0,297.0,24,1,1.0
user_3886,99.0,99.0,4,1,1.0
user_3888,107.48571428571428,752.4,121,1,1.0
user_3889,99.0,594.0,66,1,1.0
user_3890,99.0,99.0,4,1,1.0
user_3891,118.8,594.0,120,1,1.0
user_3892,99.0,1089.0,108,1,1.0
user_3894,108.9,217.8,42,1,1.0
user_3895,99.0,198.0,2,1,1.0
user_3896,106.92,534.6,121,1,1.0
user_3898,99.0,198.0,30,1,1.0
user_3900,99.0,594.0,121,1,1.0
user_3901,99.0,198.0,72,1,1.0
user_3902,99.0,792.0,30,1,1.0
user_3904,99.0,396.0,88,1,1.0
user_3905,112.2,336.6,8,1,1.0
user_3906,99.0,297.0,63,1,1.0
user_3907,550.0,4400.0,30,1,1.0
user_3908,99.0,990.0,108,1,1.0
user_3909,122.75999999999999,736.56,6,1,1.0
user_3910,99.0,198.0,24,1,1.0
user_3911,654.2857142857143,4580.0,55,1,1.0
user_3912,99.0,891.0,48,1,1.0
user_3913,118.80000000000001,1069.2,33,1,1.0
user_3914,139.392,2090.88,24,1,1.0
user_3915,99.0,99.0,16,1,1.0
user_3917,99.0,891.0,108,1,1.0
user_3918,130.68,261.36,56,1,1.0
user_3920,99.0,297.0,15,1,1.0
user_3921,99.0,1584.0,16,1,1.0
user_3924,99.0,594.0,108,1,1.0
user_3925,99.0,396.0,10,1,1.0
user_3926,99.0,594.0,108,1,1.0
user_3927,99.0,693.0,27,1,1.0
user_3928,99.0,594.0,14,1,1.0
user_3930,99.0,198.0,30,1,1.0
user_3931,123.94800000000001,1239.48,121,1,1.0
user_3932,99.0,99.0,100,1,1.0
user_3933,99.0,396.0,120,1,1.0
user_3934,105.0923076923077,1366.2,132,1,1.0
user_3935,139.92,1259.28,72,1,1.0
user_3936,99.0,99.0,4,1,1.0
user_3937,99.0,198.0,56,1,1.0
user_3938,99.0,198.0,12,1,1.0
user_3939,118.80000000000001,1069.2,9,1,1.0
user_3940,99.0,99.0,121,1,1.0
user_3942,99.0,198.0,72,1,1.0
user_3944,99.0,495.0,5,1,1.0
user_3947,99.0,198.0,12,1,1.0
user_3948,105.60000000000001,316.8,8,1,1.0
user_3950,118.8,475.2,18,1,1.0
user_3951,130.68,261.36,12,1,1.0
user_3952,500.0,1000.0,42,1,1.0
user_3953,500.0,4000.0,18,1,1.0
user_3954,500.0,3500.0,7,1,1.0
user_3955,99.0,594.0,72,1,1.0
user_3956,99.0,99.0,25,1,1.0
user_3957,99.0,99.0,1,1,1.0
user_3958,99.0,792.0,121,1,1.0
user_3959,99.0,198.0,20,1,1.0
user_3960,108.9,435.6,10,1,1.0
user_3961,99.0,198.0,72,1,1.0
user_3962,114.39999999999999,1029.6,9,1,1.0
user_3963,99.0,198.0,121,1,1.0
user_3965,99.0,891.0,120,1,1.0
user_3967,112.85999999999999,1128.6,72,1,1.0
user_3968,99.0,396.0,40,1,1.0
user_3971,118.8,356.4,3,1,1.0
user_3972,500.0,500.0,81,1,1.0
user_3973,139.392,1115.136,18,1,1.0
user_3974,110.88,554.4,21,1,1.0
user_3975,500.0,2000.0,18,1,1.0
user_3978,600.0,1200.0,56,1,1.0
user_3981,99.0,891.0,33,1,1.0
user_3983,99.0,198.0,90,1,1.0
user_3987,99.0,396.0,108,1,1.0
user_3988,99.0,198.0,72,1,1.0
user_3989,118.8,237.6,42,1,1.0
user_3990,99.0,396.0,70,1,1.0
user_3991,119.59200000000001,1793.88,24,1,1.0
user_3993,99.0,297.0,99,1,1.0
user_3994,500.0,5000.0,108,1,1.0
user_3995,130.68,261.36,72,1,1.0
user_3996,99.0,495.0,120,1,1.0
user_3997,99.0,198.0,30,1,1.0
user_3998,118.8,118.8,1,1,1.0
user_3999,99.0,99.0,-112,1,1.0
user_0154,99.0,1485.0,60,1,0.998
user_1127,99.0,1485.0,60,1,0.998
user_1205,99.0,1287.0,36,1,0.996
user_2172,99.0,1287.0,36,1,0.996
user_1040,566.6666666666666,6800.0,36,1,0.9950000000000001
user_0382,100.32,1504.8,15,1,0.995
user_0505,500.0,6500.0,48,1,0.995
user_0507,99.0,1881.0,28,1,0.995
user_0927,99.0,1881.0,28,1,0.995
user_1093,100.32,1504.8,15,1,0.995
user_2510,100.41428571428571,1405.8,36,1,0.9940000000000001
user_3877,100.41428571428571,1405.8,36,1,0.9940000000000001
user_1508,105.0923076923077,1366.2,36,1,0.9933333333333333
user_2409,500.0,7000.0,122,1,0.9929166666666667
user_0065,500.0,1500.0,24,1,0.9925
user_1822,500.0,1000.0,24,1,0.9925
user_3017,500.0,1500.0,24,1,0.9925
user_0007,150.90646153846154,1961.784,13,1,0.99
user_0012,115.5,693.0,24,1,0.99
user_0016,116.16,1742.3999999999999,60,1,0.99
user_0066,136.62,1092.96,8,1,0.99
user_0081,107.61882352941177,1829.52,48,1,0.99
user_0091,137.38153846153847,1785.96,108,1,0.99
user_0093,128.7,1287.0,120,1,0.99
user_0157,651.4285714285714,4560.0,96,1,0.99
user_0185,533.3333333333334,3200.0,66,1,0.99
user_0195,585.7142857142857,4100.0,27,1,0.99
user_0216,100.8,1108.8,96,1,0.99
user_0244,135.77142857142857,950.4,40,1,0.99
user_0278,117.38571428571427,1643.3999999999999,14,1,0.99
user_0294,107.48571428571428,752.4,16,1,0.99
user_0335,644.4444444444445,5800.0,84,1,0.99
user_0352,500.0,3000.0,36,1,0.99
user_0385,112.2,1683.0,96,1,0.99
user_0400,106.425,851.4,8,1,0.99
user_0401,124.08,1488.96,36,1,0.99
user_0459,134.4070588235294,2284.92,72,1,0.99
user_0547,154.44,1544.4,10,1,0.99
user_0559,103.95,831.6,84,1,0.99
user_0574,777.0,6216.0,30,1,0.99
user_0678,563.6363636363636,6200.0,24,1,0.99
user_0690,540.0,2700.0,21,1,0.99
user_0751,575.0,2300.0,40,1,0.99
user_0761,124.89230769230768,1623.6,72,1,0.99
user_0780,105.25263157894737,1999.8,84,1,0.99
user_0826,134.64000000000001,1615.68,96,1,0.99
user_0858,110.55,1326.6,84,1,0.99
user_0883,106.425,1702.8,120,1,0.99
user_0884,134.64000000000001,807.84,84,1,0.99
user_0905,585.7142857142857,4100.0,120,1,0.99
user_0915,121.45552941176472,2064.744,48,1,0.99
user_0949,115.97142857142856,1623.6,72,1,0.99
user_0975,108.306,2166.12,42,1,0.99
user_1032,500.0,3000.0,84,1,0.99
user_1048,680.0,2040.0,48,1,0.99
user_1067,103.95,415.8,108,1,0.99
user_1089,129.35999999999999,1552.32,60,1,0.99
user_1138,591.4285714285714,4140.0,96,1,0.99
user_1142,705.2,7052.0,108,1,0.99
user_1203,119.78999999999999,1916.6399999999999,16,1,0.99
user_1228,500.0,3000.0,72,1,0.99
user_1274,120.62769230769231,1568.16,133,1,0.99
user_1399,102.7125,1643.4,84,1,0.99
user_1500,132.66,1591.92,12,1,0.99
user_1600,656.3636363636364,7220.0,11,1,0.99
user_1611,546.1538461538462,7100.0,132,1,0.99
user_1615,107.91,2158.2,96,1,0.99
user_1638,520.0,5200.0,72,1,0.99
user_1648,116.42399999999999,1746.36,60,1,0.99
user_1658,120.93230769230769,1572.12,13,1,0.99
user_1694,564.2857142857143,7900.0,122,1,0.99
user_1766,600.0,3600.0,84,1,0.99
user_1807,575.0,2300.0,40,1,0.99
user_1813,131.37882352941176,2233.44,132,1,0.99
user_1818,103.87384615384616,1350.3600000000001,24,1,0.99
user_1835,114.83999999999999,1378.08,24,1,0.99
user_1855,108.72000000000001,1195.92,36,1,0.99
user_1865,116.688,1750.32,36,1,0.99
user_1889,542.8571428571429,3800.0,27,1,0.99
user_1913,118.8,1306.8,132,1,0.99
user_1926,109.66153846153846,1425.6,24,1,0.99
user_1935,148.2624,1927.4112,36,1,0.99
user_2000,660.0,1320.0,24,1,0.99
user_2004,103.95,415.8,88,1,0.99
user_2008,125.3472,1880.208,48,1,0.99
user_2010,104.65714285714286,732.6,16,1,0.99
user_2042,116.82,1401.84,132,1,0.99
user_2049,135.63,2170.08,100,1,0.99
user_2055,151.272,2269.08,15,1,0.99
user_2056,652.0,3260.0,60,1,0.99
user_2135,590.9090909090909,6500.0,132,1,0.99
user_2176,507.6923076923077,6600.0,84,1,0.99
user_2239,112.97647058823529,1920.6,36,1,0.99
user_2259,500.0,3000.0,84,1,0.99
user_2276,598.1818181818181,6580.0,36,1,0.99
user_2290,99.0,1683.0,48,1,0.99
user_2383,136.728,1504.008,36,1,0.99
user_2417,107.25,1287.0,12,1,0.99
user_2460,108.13846153846154,1405.8,48,1,0.99
user_2463,500.0,8000.0,72,1,0.99
user_2500,550.0,3300.0,108,1,0.99
user_2503,165.8976,1493.0784,96,1,0.99
user_2523,643.5,5148.0,96,1,0.99
user_2569,135.57176470588237,2304.7200000000003,36,1,0.99
user_2586,121.077,1937.232,36,1,0.99
user_2587,106.425,851.4,8,1,0.99
user_2685,615.5555555555555,5540.0,108,1,0.99
user_2696,124.08,744.48,24,1,0.99
user_2701,112.2,1683.0,36,1,0.99
